unique_id,long,lat,year,source,crop,treatment,n_kgpha,p_kgpha,k_kgpha,grain_yield_kgpha
SARI_49_4411,37.655,8.263,2021,SARI,Teff,NPKSZnB,92,30.1,49.8,1750
SARI_49_4417,37.655,8.263,2021,SARI,Teff,NPKSB,92,30.1,49.8,1750
SARI_52_4520,37.675,8.274,2021,SARI,Teff,PKSZnB,0,30.1,49.8,1750
SARI_52_4504,37.675,8.274,2021,SARI,Teff,NPKSZn,92,30.1,49.8,1750
SARI_52_4528,37.675,8.274,2021,SARI,Teff,NPS,92,30.1,0,1750
SARI_53_4532,37.709,8.28,2021,SARI,Teff,NPKSZnB,92,30.1,49.8,1750
SARI_52_4529,37.709,8.28,2021,SARI,Teff,NPS,92,30.1,0,1750
EIAR_152_1680,37.95051,8.31853,2021,EIAR,Teff,NPKSB,75,25,49.8,1750.1875
20324_37.735524_8.071519,37.735524,8.071519,2011,Cascape,Teff,NPKSCa,64,20,22,1750.617284
20330_37.735524_8.071519,37.735524,8.071519,2011,Cascape,Teff,NPSCa,64,20,0,1750.617284
8888_37.306108_9.36924,37.306108,9.36924,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,46,17.90393013,17.3553719,1750.7
EIAR_143_1437,38.05398,10.24402,2021,EIAR,Teff,NPSZnB,92,30.1,0,1750.925926
15120_38.22807_10.334133,38.22807,10.334133,2003,P_calibration NSRC,Teff,NP,92,20.08733624,0,1751.111111
29336_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1751.282
22397_38.360866_14.084188,38.360866,14.084188,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1752
22541_38.360866_14.084188,38.360866,14.084188,2016,SG 2000,Teff,NPKSZnB,63.8,15.59,50,1752
EIAR_176_2401,38.11563,8.95091,2021,EIAR,Teff,NP,92,30.1,0,1752.5
EIAR_186_2695,38.23006,9.01936,2021,EIAR,Teff,NKSZnB,92,0,49.8,1752.5
28846_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1753
10431_38.717235_10.531234,38.717235,10.531234,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,1753.022222
20366_38.008296_7.717847,38.008296,7.717847,2011,Cascape,Teff,NPKSCa,64,20,22,1753.08642
20374_38.008296_7.717847,38.008296,7.717847,2011,Cascape,Teff,NP,41,20,0,1753.08642
EIAR_164_2041,38.752,8.8549,2021,EIAR,Teff,NP,92,30.1,0,1753.333333
EIAR_165_2051,39.03,8.715,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1753.333333
15153_38.207753_10.312908,38.207753,10.312908,2003,P_calibration NSRC,Teff,NP,138,20.08733624,0,1753.333333
29977_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1753.589744
EIAR_188_2769,37.958639,8.471889,2021,EIAR,Teff,NPS,92,30.1,0,1753.645833
OARI_125_3971,40.19405,8.34185,2021,OARI,Teff,NPKZnB,69,20.1,49.8,1754.545455
9204_38.675874_14.067991,38.675874,14.067991,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,14.84716157,0,1754.861
19777_37.626234_11.661433,37.626234,11.661433,2011,Cascape,Teff,NPSCa,64,20,0,1755
28660_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,23,30.13,66.1157,1755
29744_39.151432_8.86859,39.151432,8.86859,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1755
EIAR_172_2266,37.81308,8.93827,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1755
EIAR_179_2491,38.07564,9.00093,2021,EIAR,Teff,NP,92,30.1,0,1755
EIAR_152_1682,37.95051,8.31853,2021,EIAR,Teff,NPKZnB,75,25,49.8,1755.072917
EIAR_152_1681,37.95051,8.31853,2021,EIAR,Teff,NPKZnB,75,25,49.8,1755.104167
28972_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1755.128
28558_38.422078_11.807463,38.422078,11.807463,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1755.5
16712_36.869468_11.585774,36.869468,11.585774,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,1755.555556
16730_36.869468_11.585774,36.869468,11.585774,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1755.555556
16793_36.916492_11.589465,36.916492,11.589465,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1755.555556
ARARI_65_831,37.589889,11.229833,2021,ARARI,Teff,NPKSB,80,20.1,49.8,1755.833333
28929_38.684868_14.085802,38.684868,14.085802,2014,TARI_NPKS_Trial,Teff,NPKSZnB,92,50.21834061,74.38,1756.41
29610_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1756.7
OARI_100_3401,37.377,9.526,2021,OARI,Teff,NPKSZnB,69,20.1,49.8,1756.877637
29976_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1756.923077
EIAR_136_1242,37.98946,10.22259,2021,EIAR,Teff,NPS,92,30.1,0,1756.944444
EIAR_148_1588,37.69105,8.32712,2021,EIAR,Teff,NPS,75,25,0,1757.1875
29753_39.151432_8.86859,39.151432,8.86859,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1758
DZ-EIAR-2_4643,38.3,9.21,2021,EIAR,Teff,Control,0,0,0,1758
ARARI_65_835,37.589889,11.229833,2021,ARARI,Teff,NPSZnB,80,20.1,0,1758.333333
ARARI_70_990,39.04192,9.78765,2021,ARARI,Teff,NKSZnB,120,0,49.8,1758.333333
10244_38.713602_10.537362,38.713602,10.537362,2006,P_calibration NSRC,Teff,N,46,0,0,1758.5
1171_32,37.93785,7.629083,2020,SARI,Teff,NPKSZnB,60,16.6,46.5,1759
EIAR_137_1244,38.01805,10.18139,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1759.259259
13458_38.814764_9.716961,38.814764,9.716961,2007,P_calibration NSRC,Teff,NP,46,46,0,1759.5
EIAR_187_2710,38.223681,9.014778,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1759.611111
20861_39.778208_9.56246,39.778208,9.56246,2016,SG 2000,Teff,NPKS,42,16.59,50,1760
20862_39.783657_9.56061,39.783657,9.56061,2016,SG 2000,Teff,NPKS,42,16.59,50,1760
22876_39.736762_9.600111,39.736762,9.600111,2017,SG 2000,Teff,NPS,100,16.59,0,1760
28194_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1760
28606_37.000151_11.41079,37.000151,11.41079,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1760
EIAR_159_1891,38.938,8.803,2021,EIAR,Teff,NP,92,30.1,0,1760
EIAR_171_2251,37.9526,8.98831,2021,EIAR,Teff,NP,92,30.1,0,1760
EIAR_172_2274,37.81308,8.93827,2021,EIAR,Teff,NPSZnB,92,30.1,0,1760
EIAR_177_2428,38.15228,9.00243,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1760
EIAR_178_2440,38.17104,8.96385,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1760
EIAR_149_1594,37.88923,8.41303,2021,EIAR,Teff,NPKSZn,75,25,49.8,1761.388889
EIAR_146_1529,37.71237,8.281054,2021,EIAR,Teff,NP,75,25,0,1761.875
EIAR_145_1486,37.76125,8.27114,2021,EIAR,Teff,NPKSZn,75,25,49.8,1762.083333
EIAR_145_1487,37.76125,8.27114,2021,EIAR,Teff,NPKSZn,75,25,49.8,1762.083333
16193_37.619417_8.295514,37.619417,8.295514,1996,P_calibration NSRC,Teff,Control,0,0,0,1762.222222
9250_38.719741_14.009657,38.719741,14.009657,2014,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1762.5
28680_37.000151_11.41079,37.000151,11.41079,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1762.5
29148_37.000151_11.41079,37.000151,11.41079,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1762.5
29937_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1762.564103
15015_38.225359_10.316468,38.225359,10.316468,2003,P_calibration NSRC,Teff,NP,138,10.04366812,0,1763.333333
28789_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1764.3
ARARI_67_890,37.481417,11.292639,2021,ARARI,Teff,NPKSB,80,20.1,49.8,1765
29353_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1765.385
9017_38.048162_7.308554,38.048162,7.308554,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,1765.625
19806_36.926563_11.510613,36.926563,11.510613,2011,Cascape,Teff,NPKSCa,64,20,21,1766
16172_37.619417_8.295514,37.619417,8.295514,1996,P_calibration NSRC,Teff,NP,92,20.08733624,0,1766.666667
EIAR_159_1871,38.938,8.803,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1766.666667
EIAR_201_3158,38.907,8.261,2021,EIAR,Teff,NPS,92,30.1,0,1766.666667
28423_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1766.667
9072_38.860366_6.581061,38.860366,6.581061,2014,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1766.875
29952_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1767.179487
15091_38.22807_10.334133,38.22807,10.334133,2003,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1767.777778
20514_38.008296_7.717847,38.008296,7.717847,2013,Cascape,Teff,NPK,92,55,75,1768
28824_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1768
1561_165,37.837333,7.4547,2020,SARI,Teff,NP,80,24.9,0,1768
13315_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1768.5
EIAR_193_2907,38.24806,8.70311,2021,EIAR,Teff,NKSZnB,92,0,49.8,1769.111111
29960_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1769.230769
8936_38.166475_10.569818,38.166475,10.569818,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,93,14.84716157,0,1770
20027_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NP,90,38,0,1770
28721_37.000151_11.41079,37.000151,11.41079,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,10,30.13,66.1157,1770
28762_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1770
29549_37.000151_11.41079,37.000151,11.41079,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1770
29590_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKZnB,92,30.13100437,74.38,1770
EIAR_157_1837,38.938,8.814,2021,EIAR,Teff,NPS,92,30.1,0,1770
EIAR_169_2175,37.91365,8.96672,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1770
10371_38.728857_10.549191,38.728857,10.549191,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1770.5
13222_38.661491_9.71835,38.661491,9.71835,2007,P_calibration NSRC,Teff,NP,46,20.08733624,0,1770.5
EIAR_194_2937,38.25472,8.70722,2021,EIAR,Teff,NKSZnB,92,0,49.8,1770.5
16451_36.897716_11.958996,36.897716,11.958996,2004,P_calibration NSRC,Teff,NP,46,10.04366812,0,1770.777778
EIAR_145_1491,37.76125,8.27114,2021,EIAR,Teff,NPKSB,75,25,49.8,1770.833333
EIAR_146_1518,37.71237,8.281054,2021,EIAR,Teff,NPKSB,75,25,49.8,1770.833333
29942_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,59.50413223,1771.153846
28175_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1771.3
ARARI_65_851,37.589889,11.229833,2021,ARARI,Teff,NPS,80,20.1,0,1771.666667
13303_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,NP,92,10.04366812,0,1771.75
20126_36.397655_7.780556,36.397655,7.780556,2011,Cascape,Teff,NPK,64,20,22,1771.95
22935_37.022726_12.186741,37.022726,12.186741,2017,SG 2000,Teff,NPS,65,16.59,0,1772
EIAR_169_2184,37.91365,8.96672,2021,EIAR,Teff,NPSZnB,92,30.1,0,1772.5
OARI_114_3693,39.18648,8.66055,2021,OARI,Teff,NP,69,20.1,0,1772.5
EIAR_154_1728,37.84864,8.32194,2021,EIAR,Teff,NPKSZnB,75,25,49.8,1772.510417
29190_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1773.3
EIAR_166_2103,39.241667,8.703367,2021,EIAR,Teff,NP,92,30.1,0,1773.333333
EIAR_206_3297,38.959,8.317,2021,EIAR,Teff,NKSZnB,92,0,49.8,1773.333333
15065_38.232731_10.325386,38.232731,10.325386,2003,P_calibration NSRC,Teff,N,138,0,0,1773.333333
29956_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,29.75206612,1773.461538
EIAR_146_1516,37.71237,8.281054,2021,EIAR,Teff,NPKSB,75,25,49.8,1774.270833
13319_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,NP,46,40.17467249,0,1774.5
28546_38.422078_11.807463,38.422078,11.807463,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1774.5
6999_35.60997_9.391701,35.60997,9.391701,2016,ISFM-2016,Teff,NPSB_Org,69,49.78165939,0,1775
22918_36.991953_12.048575,36.991953,12.048575,2017,SG 2000,Teff,NPS,69.6,16.59,0,1775
28651_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1775
ARARI_65_836,37.589889,11.229833,2021,ARARI,Teff,NPSZnB,80,20.1,0,1775
EIAR_186_2697,38.23006,9.01936,2021,EIAR,Teff,NKSZnB,92,0,49.8,1775
29349_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1775.641
10232_38.713602_10.537362,38.713602,10.537362,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,1775.688889
EIAR_134_1163,37.99355,10.34004,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1775.925926
EIAR_134_1182,37.99355,10.34004,2021,EIAR,Teff,NPS,92,30.1,0,1775.925926
28503_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,115,30.13,66.1157,1776.060606
29635_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1776.5
EIAR_183_2590,38.25242,8.96661,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1776.888889
29772_38.684868_14.085802,38.684868,14.085802,2014,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,29.75206612,1776.923
9203_38.675874_14.067991,38.675874,14.067991,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,1777.083
15086_38.232731_10.325386,38.232731,10.325386,2003,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1777.777778
16748_36.956912_11.538747,36.956912,11.538747,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,1777.777778
16757_36.956912_11.538747,36.956912,11.538747,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1777.777778
16775_36.956912_11.538747,36.956912,11.538747,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1777.777778
16803_36.916492_11.589465,36.916492,11.589465,2007,P_calibration NSRC,Teff,NP,138,20.08733624,0,1777.777778
16804_36.916492_11.589465,36.916492,11.589465,2007,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1777.777778
27966_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,23,30.13,66.1157,1777.777778
27972_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NP,69,30.13,0,1777.777778
27979_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,115,30.13,66.1157,1777.777778
28003_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1777.777778
28014_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
28042_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,74.38016529,1777.777778
28061_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,89.25619835,1777.777778
28070_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,89.25619835,1777.777778
28076_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,66.1157,1777.777778
28117_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,40.17467249,66.1157,1777.777778
28130_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
28133_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
28151_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
28153_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
28160_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,NPKSZnB,92,30.13,66.1157,1777.777778
OARI_118_3796,35.22099,9.00964,2021,OARI,Teff,NPKSB,69,20.1,49.8,1777.777778
OARI_118_3797,35.22099,9.00964,2021,OARI,Teff,NPKSB,69,20.1,49.8,1777.777778
OARI_98_4251,38.34228,9.38528,2021,OARI,Teff,NPKSZnB,92,30.1,49.8,1777.777778
OARI_98_4270,38.34228,9.38528,2021,OARI,Teff,NP,92,30.1,0,1777.777778
19933_40.63424_8.870304,40.63424,8.870304,2011,Cascape,Teff,NPSZnCa,46,10.04,0,1777.78
2596_458,39.661983,11.372533,2020,ARARI,Teff,NPKSZnB,60,16.6,46.5,1778
OARI_100_3404,37.377,9.526,2021,OARI,Teff,NPKSZn,69,20.1,49.8,1778.050687
EIAR_146_1519,37.71237,8.281054,2021,EIAR,Teff,NPKZnB,75,25,49.8,1778.541667
EIAR_146_1534,37.71237,8.281054,2021,EIAR,Teff,NPS,75,25,0,1778.541667
14842_38.24947_10.297861,38.24947,10.297861,2003,P_calibration NSRC,Teff,NP,138,20.08733624,0,1778.888889
ARARI_70_977,39.04192,9.78765,2021,ARARI,Teff,NPKSZn,120,30.1,49.8,1779.166667
ARARI_73_1065,39.06933,9.78533,2021,ARARI,Teff,NPKSZnB,120,30.1,49.8,1779.166667
ARARI_75_1144,39.24195,9.83624,2021,ARARI,Teff,NP,120,30.1,0,1779.166667
28536_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1779.615385
7565_38.5427_14.0708,38.5427,14.0708,2018,ISFM-2018,Teff,NPKSZnB_Org,30.66666667,16.59388646,8,1780
8821_39.073871_8.749835,39.073871,8.749835,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,60,22.70742358,0,1780
8881_37.383772_9.467661,37.383772,9.467661,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,46,17.90393013,17.3553719,1780
20030_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NPK,138,55,75,1780
28634_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1780
28756_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1780
28765_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,30,30.13,66.1157,1780
28766_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,40,30.13,66.1157,1780
29584_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKZnB,92,30.13100437,74.38,1780
29593_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1780
29594_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1780
EIAR_162_1963,39.035,8.653,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1780
EIAR_165_2077,39.03,8.715,2021,EIAR,Teff,NPS,92,30.1,0,1780
OARI_116_3745,39.16746,8.61399,2021,OARI,Teff,NKSZnB,69,0,49.8,1780
29441_38.802424_14.040348,38.802424,14.040348,2016,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1780.769231
10221_38.722495_10.56459,38.722495,10.56459,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1780.8
28532_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1781.025641
14979_38.220756_10.330885,38.220756,10.330885,2003,P_calibration NSRC,Teff,NP,138,10.04366812,0,1781.111111
9088_38.824022_6.56265,38.824022,6.56265,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,1781.3
9091_38.839432_6.555624,38.839432,6.555624,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPS,63,24.89082969,0,1781.3
12317_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1781.622222
OARI_122_3899,40.37,8.50539,2021,OARI,Teff,NPS,46,20.1,0,1781.818182
12351_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1781.844444
12091_38.270374_9.747493,38.270374,9.747493,2006,P_calibration NSRC,Teff,N,92,0,0,1782.144444
EIAR_154_1738,37.84864,8.32194,2021,EIAR,Teff,NPKZnB,75,25,49.8,1782.15625
12265_38.317912_9.797382,38.317912,9.797382,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1782.555556
12333_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,N,92,0,0,1782.777778
12209_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1782.822222
12071_38.270374_9.747493,38.270374,9.747493,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1782.866667
EIAR_183_2607,38.25242,8.96661,2021,EIAR,Teff,NKSZnB,92,0,49.8,1783.111111
EIAR_152_1675,37.95051,8.31853,2021,EIAR,Teff,NPKSZn,75,25,49.8,1783.15625
12250_38.317912_9.797382,38.317912,9.797382,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1783.177778
13320_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,N,46,0,0,1783.25
9207_38.675874_14.067991,38.675874,14.067991,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,1783.333
20024_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,NPK,92,55,75,1783.428571
12128_38.458687_9.798623,38.458687,9.798623,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1783.6
29236_38.202236_8.607101,38.202236,8.607101,2015,OARI_NPKS_Trial,Teff,NPKZnB,92,30.13100437,74.38,1783.75
20895_37.052157_12.240579,37.052157,12.240579,2016,SG 2000,Teff,NPKS,65,16.59,50,1784
2582_444,39.653367,11.355717,2020,ARARI,Teff,NPSZnB,60,16.6,0,1784
9238_38.675874_14.067991,38.675874,14.067991,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,1784.028
12220_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1784.155556
12338_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,1784.166667
ARARI_67_911,37.481417,11.292639,2021,ARARI,Teff,NPS,80,20.1,0,1784.166667
12322_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NP,46,20.08733624,0,1784.244444
15009_38.225359_10.316468,38.225359,10.316468,2003,P_calibration NSRC,Teff,NP,138,20.08733624,0,1784.444444
16039_37.622915_8.30638,37.622915,8.30638,1996,P_calibration NSRC,Teff,P,0,40.17467249,0,1784.444444
29938_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1784.487179
12213_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,1784.488889
12292_38.489331_9.696695,38.489331,9.696695,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1784.522222
12328_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,1784.666667
12332_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1784.855556
12138_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,N,138,0,0,1784.888889
28659_37.114866_11.426354,37.114866,11.426354,2015,ARARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1785
EIAR_172_2272,37.81308,8.93827,2021,EIAR,Teff,NPSZnB,92,30.1,0,1785
12319_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1785.066667
12275_38.317912_9.797382,38.317912,9.797382,2006,P_calibration NSRC,Teff,NP,46,20.08733624,0,1785.111111
28203_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,138,30.13,66.1157,1785.3
12334_38.359042_9.840788,38.359042,9.840788,2006,P_calibration NSRC,Teff,NP,138,10.04366812,0,1785.6
22913_36.960125_12.213872,36.960125,12.213872,2017,SG 2000,Teff,NPS,69.6,16.59,0,1785.6
12167_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,N,138,0,0,1785.666667
12419_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,1785.7
OARI_99_4299,37.396,9.521,2021,OARI,Teff,PKSZnB,0,20.1,49.8,1786.129746
12169_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1786.144444
28172_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1786.3
